ID X PCODE,Label,ID,PCODE
77FJN3H X 7POT,0.00905361957848072,77FJN3H,7POT
77FMCZY X JZ9D,1.0,77FMCZY,JZ9D
77FMCZY X J9JW,0.9989219903945924,77FMCZY,J9JW
77FMCZY X QBOL,0.00044353338307701057,77FMCZY,QBOL
77FMCZY X PYUQ,0.000316669320454821,77FMCZY,PYUQ
77FMCZY X GHYX,0.00018019783601630482,77FMCZY,GHYX
77GLK3B X K6QO,1.0,77GLK3B,K6QO
77GLK3B X QBOL,1.0,77GLK3B,QBOL
77GLK3B X RVSZ,0.9996190071105956,77GLK3B,RVSZ
77GLK3B X PYUQ,0.0002517486282158643,77GLK3B,PYUQ
77GLK3B X RIBP,3.728142473846674e-05,77GLK3B,RIBP
77HNLP6 X RVSZ,1.0,77HNLP6,RVSZ
77HNLP6 X K6QO,0.9915159940719604,77HNLP6,K6QO
77HNLP6 X QBOL,0.004370428156107664,77HNLP6,QBOL
77HNLP6 X GHYX,0.002323720371350646,77HNLP6,GHYX
77HNLP6 X RIBP,0.0006262632668949664,77HNLP6,RIBP
77MWU94 X RVSZ,1.0,77MWU94,RVSZ
77MWU94 X K6QO,0.986689567565918,77MWU94,K6QO
77MWU94 X QBOL,0.00838502496480942,77MWU94,QBOL
77MWU94 X GHYX,0.003112194361165166,77MWU94,GHYX
77MWU94 X ECY3,0.0011958213290199635,77MWU94,ECY3
77NIE8O X K6QO,1.0,77NIE8O,K6QO
77NIE8O X RVSZ,0.9997017979621888,77NIE8O,RVSZ
77NIE8O X GHYX,0.00020582345314323905,77NIE8O,GHYX
77NIE8O X 7POT,2.1082410967210308e-05,77NIE8O,7POT
77NIE8O X QBOL,1.8451366486260667e-05,77NIE8O,QBOL
77TT1DG X PYUQ,1.0,77TT1DG,PYUQ
77TT1DG X QBOL,0.8986108899116516,77TT1DG,QBOL
77TT1DG X RVSZ,0.07158172875642776,77TT1DG,RVSZ
77TT1DG X GHYX,0.011712579987943172,77TT1DG,GHYX
77TT1DG X N2MW,0.005323491059243679,77TT1DG,N2MW
7807N7U X K6QO,1.0,7807N7U,K6QO
7807N7U X RVSZ,0.9997540116310121,7807N7U,RVSZ
7807N7U X GHYX,8.425759733654559e-05,7807N7U,GHYX
7807N7U X QBOL,3.1820734875509515e-05,7807N7U,QBOL
7807N7U X RIBP,3.1646297429688275e-05,7807N7U,RIBP
783S1X8 X PYUQ,1.0,783S1X8,PYUQ
783S1X8 X RVSZ,0.5424166917800903,783S1X8,RVSZ
783S1X8 X QBOL,0.3522626757621765,783S1X8,QBOL
783S1X8 X BSTQ,0.03574579581618309,783S1X8,BSTQ
783S1X8 X FM3X,0.028180502355098724,783S1X8,FM3X
78CMJS4 X RVSZ,1.0,78CMJS4,RVSZ
78CMJS4 X K6QO,0.9402613043785096,78CMJS4,K6QO
78CMJS4 X PYUQ,0.040867067873477936,78CMJS4,PYUQ
78CMJS4 X QBOL,0.009705021046102049,78CMJS4,QBOL
78CMJS4 X GHYX,0.004914382938295603,78CMJS4,GHYX
78DJJSI X RVSZ,1.0,78DJJSI,RVSZ
78DJJSI X K6QO,0.9092405438423156,78DJJSI,K6QO
78DJJSI X QBOL,0.0787680372595787,78DJJSI,QBOL
78DJJSI X PYUQ,0.004929225891828537,78DJJSI,PYUQ
78DJJSI X GHYX,0.003467050613835454,78DJJSI,GHYX
78E0O6E X SOP4,1.0,78E0O6E,SOP4
78E0O6E X ECY3,0.47346854209899897,78E0O6E,ECY3
78E0O6E X RVSZ,0.3812865018844605,78E0O6E,RVSZ
78E0O6E X QBOL,0.06269040703773499,78E0O6E,QBOL
78E0O6E X 8NN1,0.027650922536849976,78E0O6E,8NN1
78HPEEN X K6QO,1.0,78HPEEN,K6QO
78HPEEN X RVSZ,0.9997543692588806,78HPEEN,RVSZ
78HPEEN X GHYX,0.00012184710794826971,78HPEEN,GHYX
78HPEEN X PYUQ,4.069884744239971e-05,78HPEEN,PYUQ
78HPEEN X N2MW,2.681833029782865e-05,78HPEEN,N2MW
78MA4EW X PYUQ,1.0,78MA4EW,PYUQ
78MA4EW X QBOL,1.0,78MA4EW,QBOL
78MA4EW X RVSZ,0.6375524401664734,78MA4EW,RVSZ
78MA4EW X BSTQ,0.29690980911254883,78MA4EW,BSTQ
78MA4EW X GHYX,0.023396218195557598,78MA4EW,GHYX
78SKCAZ X RVSZ,1.0,78SKCAZ,RVSZ
78SKCAZ X K6QO,0.9841448664665222,78SKCAZ,K6QO
78SKCAZ X GHYX,0.010075028985738754,78SKCAZ,GHYX
78SKCAZ X QBOL,0.0043446822091937065,78SKCAZ,QBOL
78SKCAZ X RIBP,0.0004551385645754635,78SKCAZ,RIBP
78YLVDW X RVSZ,1.0,78YLVDW,RVSZ
78YLVDW X QBOL,1.0,78YLVDW,QBOL
78YLVDW X K6QO,0.9849541187286376,78YLVDW,K6QO
78YLVDW X PYUQ,0.006280441302806139,78YLVDW,PYUQ
78YLVDW X GHYX,0.004045187495648861,78YLVDW,GHYX
7937LTM X K6QO,1.0,7937LTM,K6QO
7937LTM X RVSZ,0.9998047947883606,7937LTM,RVSZ
7937LTM X QBOL,6.146754458313809e-05,7937LTM,QBOL
7937LTM X GHYX,6.141428457340226e-05,7937LTM,GHYX
7937LTM X PYUQ,1.4962647583161013e-05,7937LTM,PYUQ
7939APN X K6QO,1.0,7939APN,K6QO
7939APN X RVSZ,0.9998838901519777,7939APN,RVSZ
7939APN X GHYX,3.414742968743667e-05,7939APN,GHYX
7939APN X QBOL,1.7751815903466195e-05,7939APN,QBOL
7939APN X N2MW,1.6621144823147915e-05,7939APN,N2MW
794A3M1 X QBOL,1.0,794A3M1,QBOL
794A3M1 X RVSZ,0.911301612854004,794A3M1,RVSZ
794A3M1 X GHYX,0.0487842857837677,794A3M1,GHYX
794A3M1 X PYUQ,0.012115499936044216,794A3M1,PYUQ
794A3M1 X 7POT,0.00997655000537634,794A3M1,7POT
799FQ4C X RVSZ,1.0,799FQ4C,RVSZ
799FQ4C X K6QO,0.9921086430549622,799FQ4C,K6QO
799FQ4C X GHYX,0.005970187485218047,799FQ4C,GHYX
799FQ4C X QBOL,0.0010095499455928802,799FQ4C,QBOL
799FQ4C X ECY3,0.0003525401698425412,799FQ4C,ECY3
79BRJ5C X RVSZ,1.0,79BRJ5C,RVSZ
79BRJ5C X ECY3,1.0,79BRJ5C,ECY3
79BRJ5C X K6QO,0.9850382208824158,79BRJ5C,K6QO
79BRJ5C X QBOL,0.009551637805998324,79BRJ5C,QBOL
79BRJ5C X GHYX,0.0032491351012140512,79BRJ5C,GHYX
79COAB4 X RVSZ,1.0,79COAB4,RVSZ
79COAB4 X K6QO,0.9887405037879944,79COAB4,K6QO
79COAB4 X QBOL,0.007378813810646534,79COAB4,QBOL
79COAB4 X GHYX,0.001814506947994232,79COAB4,GHYX
79COAB4 X PYUQ,0.0011827214621007442,79COAB4,PYUQ
79EGWIN X K6QO,1.0,79EGWIN,K6QO
79EGWIN X RVSZ,0.9995982050895692,79EGWIN,RVSZ
79EGWIN X GHYX,0.0003186747781001032,79EGWIN,GHYX
79EGWIN X PYUQ,2.107690852426458e-05,79EGWIN,PYUQ
79EGWIN X QBOL,1.9242663256591186e-05,79EGWIN,QBOL
79V21WN X RVSZ,1.0,79V21WN,RVSZ
79V21WN X K6QO,0.9949308037757874,79V21WN,K6QO
79V21WN X QBOL,0.0033520665019750595,79V21WN,QBOL
79V21WN X GHYX,0.0011606189655140042,79V21WN,GHYX
79V21WN X ECY3,0.00014137836114969105,79V21WN,ECY3
79YK2KP X RVSZ,1.0,79YK2KP,RVSZ
79YK2KP X QBOL,0.7262201905250549,79YK2KP,QBOL
79YK2KP X K6QO,0.2633311748504639,79YK2KP,K6QO
79YK2KP X ECY3,0.0047625177539885035,79YK2KP,ECY3
79YK2KP X GHYX,0.002530885394662618,79YK2KP,GHYX
7A503EX X K6QO,1.0,7A503EX,K6QO
7A503EX X RVSZ,0.9998331069946288,7A503EX,RVSZ
7A503EX X GHYX,7.924120291136205e-05,7A503EX,GHYX
7A503EX X QBOL,2.244030656584073e-05,7A503EX,QBOL
7A503EX X PYUQ,1.3764252798864618e-05,7A503EX,PYUQ
7AHVHQ8 X RVSZ,1.0,7AHVHQ8,RVSZ
7AHVHQ8 X K6QO,0.9880164265632628,7AHVHQ8,K6QO
7AHVHQ8 X QBOL,0.00810364540666342,7AHVHQ8,QBOL
7AHVHQ8 X GHYX,0.0012697074562311172,7AHVHQ8,GHYX
7AHVHQ8 X ECY3,0.001220045960508287,7AHVHQ8,ECY3
7AMLGID X QBOL,1.0,7AMLGID,QBOL
7AMLGID X N2MW,0.9798612594604492,7AMLGID,N2MW
7AMLGID X AHXO,0.009357791393995285,7AMLGID,AHXO
7AMLGID X RVSZ,0.004856929648667574,7AMLGID,RVSZ
7AMLGID X RIBP,0.0022871533874422307,7AMLGID,RIBP
7AMYVYX X K6QO,1.0,7AMYVYX,K6QO
7AMYVYX X RVSZ,0.9994412064552308,7AMYVYX,RVSZ
7AMYVYX X GHYX,0.0004118166107218713,7AMYVYX,GHYX
7AMYVYX X N2MW,4.322805762058124e-05,7AMYVYX,N2MW
7AMYVYX X RIBP,4.0412738599115976e-05,7AMYVYX,RIBP
7AQG6UO X QBOL,1.0,7AQG6UO,QBOL
7AQG6UO X PYUQ,0.6437161564826965,7AQG6UO,PYUQ
7AQG6UO X RVSZ,0.26390522718429565,7AQG6UO,RVSZ
7AQG6UO X GHYX,0.08196666091680528,7AQG6UO,GHYX
7AQG6UO X 7POT,0.00242577982135117,7AQG6UO,7POT
7AY9DPM X K6QO,1.0,7AY9DPM,K6QO
7AY9DPM X RVSZ,0.9996190071105956,7AY9DPM,RVSZ
7AY9DPM X GHYX,0.0002400127705186605,7AY9DPM,GHYX
7AY9DPM X RIBP,4.496534893405624e-05,7AY9DPM,RIBP
7AY9DPM X N2MW,1.8680922948988155e-05,7AY9DPM,N2MW
7AYO0LA X RVSZ,1.0,7AYO0LA,RVSZ
7AYO0LA X QBOL,1.0,7AYO0LA,QBOL
7AYO0LA X K6QO,0.9387955069541932,7AYO0LA,K6QO
7AYO0LA X GHYX,0.03552234917879105,7AYO0LA,GHYX
7AYO0LA X PYUQ,0.013762297108769415,7AYO0LA,PYUQ
7AYRETP X RIBP,1.0,7AYRETP,RIBP
7AYRETP X RVSZ,1.0,7AYRETP,RVSZ
7AYRETP X K6QO,0.5578129887580872,7AYRETP,K6QO
7AYRETP X QBOL,0.36718302965164185,7AYRETP,QBOL
7AYRETP X N2MW,0.032748207449913025,7AYRETP,N2MW
7B5ZAP3 X N2MW,1.0,7B5ZAP3,N2MW
7B5ZAP3 X QBOL,0.6556001305580139,7B5ZAP3,QBOL
7B5ZAP3 X GHYX,0.09726615250110626,7B5ZAP3,GHYX
7B5ZAP3 X RVSZ,0.07931604236364365,7B5ZAP3,RVSZ
7B5ZAP3 X RIBP,0.0510539785027504,7B5ZAP3,RIBP
7B7E09V X RVSZ,1.0,7B7E09V,RVSZ
7B7E09V X K6QO,0.9508870840072632,7B7E09V,K6QO
7B7E09V X QBOL,0.026935119181871414,7B7E09V,QBOL
7B7E09V X GHYX,0.019737210124731064,7B7E09V,GHYX
7B7E09V X PYUQ,0.000904202344827354,7B7E09V,PYUQ
7B9PTLY X K6QO,1.0,7B9PTLY,K6QO
7B9PTLY X RVSZ,0.9998384714126588,7B9PTLY,RVSZ
7B9PTLY X GHYX,6.899453728692606e-05,7B9PTLY,GHYX
7B9PTLY X RIBP,2.0584069716278464e-05,7B9PTLY,RIBP
7B9PTLY X N2MW,1.7597389160073362e-05,7B9PTLY,N2MW
7BA1IIV X K6QO,1.0,7BA1IIV,K6QO
7BA1IIV X QBOL,1.0,7BA1IIV,QBOL
7BA1IIV X RVSZ,0.9998676776885986,7BA1IIV,RVSZ
7BA1IIV X RIBP,2.8449247110984288e-05,7BA1IIV,RIBP
7BA1IIV X N2MW,2.4744564143475145e-05,7BA1IIV,N2MW
7BB9PH1 X QBOL,1.0,7BB9PH1,QBOL
7BB9PH1 X RVSZ,0.962049961090088,7BB9PH1,RVSZ
7BB9PH1 X GHYX,0.022531263530254364,7BB9PH1,GHYX
7BB9PH1 X PYUQ,0.004224306903779507,7BB9PH1,PYUQ
7BB9PH1 X ECY3,0.002801193622872233,7BB9PH1,ECY3
7BH8223 X K6QO,1.0,7BH8223,K6QO
7BH8223 X RVSZ,0.999842882156372,7BH8223,RVSZ
7BH8223 X GHYX,4.992574758944102e-05,7BH8223,GHYX
7BH8223 X PYUQ,3.2809963158797466e-05,7BH8223,PYUQ
7BH8223 X QBOL,1.8501688828109767e-05,7BH8223,QBOL
7BHMXRH X RVSZ,1.0,7BHMXRH,RVSZ
7BHMXRH X K6QO,0.9926900267601012,7BHMXRH,K6QO
7BHMXRH X QBOL,0.004680769052356482,7BHMXRH,QBOL
7BHMXRH X GHYX,0.0009041536250151694,7BHMXRH,GHYX
7BHMXRH X ECY3,0.0006374323274940253,7BHMXRH,ECY3
7BULZPX X RVSZ,1.0,7BULZPX,RVSZ
7BULZPX X K6QO,0.9140361547470092,7BULZPX,K6QO
7BULZPX X QBOL,0.07092279195785522,7BULZPX,QBOL
7BULZPX X GHYX,0.011870634742081164,7BULZPX,GHYX
7BULZPX X PYUQ,0.0008609217475168407,7BULZPX,PYUQ
7BZ9ZBT X RVSZ,1.0,7BZ9ZBT,RVSZ
7BZ9ZBT X K6QO,0.9108772277832032,7BZ9ZBT,K6QO
7BZ9ZBT X QBOL,0.05494851246476173,7BZ9ZBT,QBOL
7BZ9ZBT X PYUQ,0.021987119689583782,7BZ9ZBT,PYUQ
7BZ9ZBT X GHYX,0.0052588824182748795,7BZ9ZBT,GHYX
7C0BZFM X RVSZ,1.0,7C0BZFM,RVSZ
7C0BZFM X K6QO,0.9114633202552797,7C0BZFM,K6QO
7C0BZFM X QBOL,0.07238246500492096,7C0BZFM,QBOL
7C0BZFM X ECY3,0.005499057937413454,7C0BZFM,ECY3
7C0BZFM X GHYX,0.004188684280961752,7C0BZFM,GHYX
7C5ISCZ X RVSZ,1.0,7C5ISCZ,RVSZ
7C5ISCZ X K6QO,0.986995279788971,7C5ISCZ,K6QO
7C5ISCZ X PYUQ,0.005176228936761618,7C5ISCZ,PYUQ
7C5ISCZ X QBOL,0.0034282696433365345,7C5ISCZ,QBOL
7C5ISCZ X ECY3,0.0016698653344064949,7C5ISCZ,ECY3
7C98LRX X RVSZ,1.0,7C98LRX,RVSZ
7C98LRX X K6QO,0.9920929074287416,7C98LRX,K6QO
7C98LRX X QBOL,0.002329695736989379,7C98LRX,QBOL
7C98LRX X PYUQ,0.002290762728080153,7C98LRX,PYUQ
7C98LRX X GHYX,0.0020205983892083172,7C98LRX,GHYX
7CIDESS X RVSZ,1.0,7CIDESS,RVSZ
7CIDESS X K6QO,1.0,7CIDESS,K6QO
7CIDESS X QBOL,0.9618170857429504,7CIDESS,QBOL
7CIDESS X PYUQ,0.020075058564543724,7CIDESS,PYUQ
7CIDESS X GHYX,0.009996527805924416,7CIDESS,GHYX
7CKBCBY X K6QO,1.0,7CKBCBY,K6QO
7CKBCBY X RVSZ,0.9995580315589904,7CKBCBY,RVSZ
7CKBCBY X PYUQ,0.00034519543987698853,7CKBCBY,PYUQ
7CKBCBY X QBOL,3.619357812567614e-05,7CKBCBY,QBOL
7CKBCBY X GHYX,2.684540413611103e-05,7CKBCBY,GHYX
7CLLOYT X RVSZ,1.0,7CLLOYT,RVSZ
7CLLOYT X JZ9D,1.0,7CLLOYT,JZ9D
7CLLOYT X J9JW,1.0,7CLLOYT,J9JW
7CLLOYT X K6QO,0.9784254431724548,7CLLOYT,K6QO
7CLLOYT X QBOL,0.010245872661471369,7CLLOYT,QBOL
7CUPO9T X RVSZ,1.0,7CUPO9T,RVSZ
7CUPO9T X QBOL,0.7204837799072266,7CUPO9T,QBOL
7CUPO9T X K6QO,0.20625096559524536,7CUPO9T,K6QO
7CUPO9T X GHYX,0.03881808370351792,7CUPO9T,GHYX
7CUPO9T X PYUQ,0.010463953949511051,7CUPO9T,PYUQ
7D1CJHG X RVSZ,1.0,7D1CJHG,RVSZ
7D1CJHG X K6QO,1.0,7D1CJHG,K6QO
7D1CJHG X QBOL,0.9642071723937988,7D1CJHG,QBOL
7D1CJHG X GHYX,0.021981272846460342,7D1CJHG,GHYX
7D1CJHG X ECY3,0.006754522677510978,7D1CJHG,ECY3
7D2UXR4 X RVSZ,1.0,7D2UXR4,RVSZ
7D2UXR4 X K6QO,0.9770265221595764,7D2UXR4,K6QO
7D2UXR4 X QBOL,0.014883432537317274,7D2UXR4,QBOL
7D2UXR4 X GHYX,0.0035757420118898158,7D2UXR4,GHYX
7D2UXR4 X N2MW,0.001408000593073666,7D2UXR4,N2MW
7D43CVE X RVSZ,1.0,7D43CVE,RVSZ
7D43CVE X PYUQ,1.0,7D43CVE,PYUQ
7D43CVE X QBOL,0.9144798517227172,7D43CVE,QBOL
7D43CVE X K6QO,0.06832576543092728,7D43CVE,K6QO
7D43CVE X RIBP,0.0035054355394095182,7D43CVE,RIBP
7D600RD X PYUQ,1.0,7D600RD,PYUQ
7D600RD X RVSZ,0.8673082590103149,7D600RD,RVSZ
7D600RD X QBOL,0.043052814900875085,7D600RD,QBOL
7D600RD X FM3X,0.030388265848159787,7D600RD,FM3X
7D600RD X BSTQ,0.017532145604491234,7D600RD,BSTQ
7DFBVVV X K6QO,1.0,7DFBVVV,K6QO
7DFBVVV X RVSZ,0.9995470643043518,7DFBVVV,RVSZ
7DFBVVV X GHYX,0.0003590471169445664,7DFBVVV,GHYX
7DFBVVV X QBOL,2.930247501353733e-05,7DFBVVV,QBOL
7DFBVVV X PYUQ,2.1892648874199953e-05,7DFBVVV,PYUQ
7DFJKF5 X K6QO,1.0,7DFJKF5,K6QO
7DFJKF5 X RVSZ,0.9998750686645508,7DFJKF5,RVSZ
7DFJKF5 X N2MW,2.7478448828333054e-05,7DFJKF5,N2MW
7DFJKF5 X QBOL,2.210121056123171e-05,7DFJKF5,QBOL
7DFJKF5 X PYUQ,1.982005233003292e-05,7DFJKF5,PYUQ
7DLSHPA X RVSZ,1.0,7DLSHPA,RVSZ
7DLSHPA X K6QO,0.997984766960144,7DLSHPA,K6QO
7DLSHPA X QBOL,0.0013807795476168394,7DLSHPA,QBOL
7DLSHPA X N2MW,0.00017616509285289794,7DLSHPA,N2MW
7DLSHPA X GHYX,0.00012373492063488809,7DLSHPA,GHYX
7DMHMQF X RVSZ,1.0,7DMHMQF,RVSZ
7DMHMQF X K6QO,0.9940311312675476,7DMHMQF,K6QO
7DMHMQF X QBOL,0.0021032120566815142,7DMHMQF,QBOL
7DMHMQF X N2MW,0.0016479837941005824,7DMHMQF,N2MW
7DMHMQF X GHYX,0.0009056320413947103,7DMHMQF,GHYX
7DO1HA8 X K6QO,1.0,7DO1HA8,K6QO
7DO1HA8 X RVSZ,0.9998014569282532,7DO1HA8,RVSZ
7DO1HA8 X GHYX,0.0001330327067989856,7DO1HA8,GHYX
7DO1HA8 X QBOL,1.6235288057941947e-05,7DO1HA8,QBOL
7DO1HA8 X PYUQ,1.2932906429341527e-05,7DO1HA8,PYUQ
7DPNQ94 X RVSZ,1.0,7DPNQ94,RVSZ
7DPNQ94 X K6QO,0.985451638698578,7DPNQ94,K6QO
7DPNQ94 X PYUQ,0.008967754431068897,7DPNQ94,PYUQ
7DPNQ94 X QBOL,0.002249082550406456,7DPNQ94,QBOL
7DPNQ94 X GHYX,0.001912964740768075,7DPNQ94,GHYX
7DR0EBB X RVSZ,1.0,7DR0EBB,RVSZ
7DR0EBB X K6QO,0.7092599272727966,7DR0EBB,K6QO
7DR0EBB X ECY3,0.20535582304000852,7DR0EBB,ECY3
7DR0EBB X QBOL,0.05380979552865029,7DR0EBB,QBOL
7DR0EBB X PYUQ,0.009330921806395054,7DR0EBB,PYUQ
7DVQ6WE X RVSZ,1.0,7DVQ6WE,RVSZ
7DVQ6WE X K6QO,0.9634398221969604,7DVQ6WE,K6QO
7DVQ6WE X QBOL,0.017664056271314618,7DVQ6WE,QBOL
7DVQ6WE X ECY3,0.004700927995145321,7DVQ6WE,ECY3
7DVQ6WE X GHYX,0.0036122566089034076,7DVQ6WE,GHYX
7E1FHLP X RIBP,1.0,7E1FHLP,RIBP
7E1FHLP X K6QO,1.0,7E1FHLP,K6QO
7E1FHLP X RVSZ,0.9997089505195618,7E1FHLP,RVSZ
7E1FHLP X SOP4,8.2220314652659e-05,7E1FHLP,SOP4
7E1FHLP X 66FJ,6.772921187803149e-05,7E1FHLP,66FJ
7E35WHI X RVSZ,1.0,7E35WHI,RVSZ
7E35WHI X K6QO,0.9852560758590698,7E35WHI,K6QO
7E35WHI X QBOL,0.006960730534046888,7E35WHI,QBOL
7E35WHI X PYUQ,0.0020531874615699053,7E35WHI,PYUQ
7E35WHI X JWFN,0.0011416744673624635,7E35WHI,JWFN
7E99SU3 X QBOL,1.0,7E99SU3,QBOL
7E99SU3 X RVSZ,0.8543986082077026,7E99SU3,RVSZ
7E99SU3 X PYUQ,0.08116540312767029,7E99SU3,PYUQ
7E99SU3 X 7POT,0.03120954893529415,7E99SU3,7POT
7E99SU3 X N2MW,0.007627963554114103,7E99SU3,N2MW
7EF7CNG X LJR9,1.0,7EF7CNG,LJR9
7EF7CNG X QBOL,1.0,7EF7CNG,QBOL
7EF7CNG X RVSZ,0.3658842742443085,7EF7CNG,RVSZ
7EF7CNG X PYUQ,0.2755142748355865,7EF7CNG,PYUQ
7EF7CNG X 7POT,0.1714431792497635,7EF7CNG,7POT
7ERLJ2A X K6QO,1.0,7ERLJ2A,K6QO
7ERLJ2A X RVSZ,0.9998854398727416,7ERLJ2A,RVSZ
7ERLJ2A X PYUQ,2.3393895389745012e-05,7ERLJ2A,PYUQ
7ERLJ2A X GHYX,1.926666845974978e-05,7ERLJ2A,GHYX
7ERLJ2A X JWFN,1.60267354658572e-05,7ERLJ2A,JWFN
7EWYIS5 X RVSZ,1.0,7EWYIS5,RVSZ
7EWYIS5 X K6QO,0.9492276906967164,7EWYIS5,K6QO
7EWYIS5 X QBOL,0.03527989983558655,7EWYIS5,QBOL
7EWYIS5 X GHYX,0.008044102229177952,7EWYIS5,GHYX
7EWYIS5 X 66FJ,0.0028433543629944324,7EWYIS5,66FJ
7F9V1G6 X BSTQ,1.0,7F9V1G6,BSTQ
7F9V1G6 X K6QO,1.0,7F9V1G6,K6QO
7F9V1G6 X JZ9D,1.0,7F9V1G6,JZ9D
7F9V1G6 X J9JW,1.0,7F9V1G6,J9JW
7F9V1G6 X ECY3,1.0,7F9V1G6,ECY3
7FG6LF3 X K6QO,1.0,7FG6LF3,K6QO
7FG6LF3 X RVSZ,0.9998506307601928,7FG6LF3,RVSZ
7FG6LF3 X GHYX,7.062818622216582e-05,7FG6LF3,GHYX
7FG6LF3 X QBOL,3.265865598223172e-05,7FG6LF3,QBOL
7FG6LF3 X N2MW,1.585736208653543e-05,7FG6LF3,N2MW
7FP77X6 X K6QO,1.0,7FP77X6,K6QO
7FP77X6 X RVSZ,0.9997934699058532,7FP77X6,RVSZ
7FP77X6 X GHYX,0.00014582437870558349,7FP77X6,GHYX
7FP77X6 X QBOL,1.9689970940817147e-05,7FP77X6,QBOL
7FP77X6 X N2MW,1.023909317154903e-05,7FP77X6,N2MW
7FT5FM9 X K6QO,1.0,7FT5FM9,K6QO
7FT5FM9 X RVSZ,0.999847173690796,7FT5FM9,RVSZ
7FT5FM9 X N2MW,7.902384095359594e-05,7FT5FM9,N2MW
7FT5FM9 X GHYX,2.6699954105424688e-05,7FT5FM9,GHYX
7FT5FM9 X QBOL,1.820438410504721e-05,7FT5FM9,QBOL
7FWP7CS X K6QO,1.0,7FWP7CS,K6QO
7FWP7CS X RVSZ,0.9997387528419496,7FWP7CS,RVSZ
7FWP7CS X GHYX,0.00014855856716167182,7FWP7CS,GHYX
7FWP7CS X QBOL,4.031981370644644e-05,7FWP7CS,QBOL
7FWP7CS X PYUQ,2.316639802302234e-05,7FWP7CS,PYUQ
7G5GKM3 X RVSZ,1.0,7G5GKM3,RVSZ
7G5GKM3 X K6QO,0.9872969388961792,7G5GKM3,K6QO
7G5GKM3 X GHYX,0.004990048706531525,7G5GKM3,GHYX
7G5GKM3 X QBOL,0.0035913756582885976,7G5GKM3,QBOL
7G5GKM3 X ECY3,0.0016586362617090347,7G5GKM3,ECY3
7G863LB X PYUQ,1.0,7G863LB,PYUQ
7G863LB X JZ9D,1.0,7G863LB,JZ9D
7G863LB X J9JW,0.9969998002052308,7G863LB,J9JW
7G863LB X QBOL,0.0020395228639245033,7G863LB,QBOL
7G863LB X GHYX,0.0006302061374299227,7G863LB,GHYX
7GGILZ7 X K6QO,1.0,7GGILZ7,K6QO
7GGILZ7 X QBOL,1.0,7GGILZ7,QBOL
7GGILZ7 X RVSZ,0.9996399879455566,7GGILZ7,RVSZ
7GGILZ7 X GHYX,0.000202500174054876,7GGILZ7,GHYX
7GGILZ7 X N2MW,4.470657222555019e-05,7GGILZ7,N2MW
7GQZUQ0 X N2MW,1.0,7GQZUQ0,N2MW
7GQZUQ0 X AHXO,0.8818536996841431,7GQZUQ0,AHXO
7GQZUQ0 X QBOL,0.060301866382360465,7GQZUQ0,QBOL
7GQZUQ0 X RVSZ,0.03288322687149048,7GQZUQ0,RVSZ
7GQZUQ0 X GHYX,0.011083350516855715,7GQZUQ0,GHYX
7GV088P X RVSZ,1.0,7GV088P,RVSZ
7GV088P X K6QO,0.9948017597198486,7GV088P,K6QO
7GV088P X QBOL,0.0031052350532263517,7GV088P,QBOL
7GV088P X GHYX,0.0017019180813804267,7GV088P,GHYX
7GV088P X ECY3,0.0001370250683976337,7GV088P,ECY3
7H1IHKV X RVSZ,1.0,7H1IHKV,RVSZ
7H1IHKV X QBOL,0.888925313949585,7H1IHKV,QBOL
7H1IHKV X K6QO,0.10104569792747498,7H1IHKV,K6QO
7H1IHKV X ECY3,0.001635575550608337,7H1IHKV,ECY3
7H1IHKV X PYUQ,0.0014397636987268925,7H1IHKV,PYUQ
7H3PQWH X RVSZ,1.0,7H3PQWH,RVSZ
7H3PQWH X QBOL,1.0,7H3PQWH,QBOL
7H3PQWH X K6QO,0.7036667466163635,7H3PQWH,K6QO
7H3PQWH X PYUQ,0.20612986385822296,7H3PQWH,PYUQ
7H3PQWH X ECY3,0.030395168811082836,7H3PQWH,ECY3
7H7V6OO X BSTQ,1.0,7H7V6OO,BSTQ
7H7V6OO X JZ9D,1.0,7H7V6OO,JZ9D
7H7V6OO X J9JW,1.0,7H7V6OO,J9JW
7H7V6OO X PYUQ,0.7093687057495117,7H7V6OO,PYUQ
7H7V6OO X QBOL,0.22146156430244449,7H7V6OO,QBOL
7HBYVQC X RVSZ,1.0,7HBYVQC,RVSZ
7HBYVQC X K6QO,0.9983413219451904,7HBYVQC,K6QO
7HBYVQC X QBOL,0.000622325751464814,7HBYVQC,QBOL
7HBYVQC X PYUQ,0.0003766283043660224,7HBYVQC,PYUQ
7HBYVQC X RIBP,0.00020061427494511008,7HBYVQC,RIBP
7HN9ZA1 X K6QO,1.0,7HN9ZA1,K6QO
7HN9ZA1 X RVSZ,0.9998308420181274,7HN9ZA1,RVSZ
7HN9ZA1 X GHYX,3.58608303940855e-05,7HN9ZA1,GHYX
7HN9ZA1 X 66FJ,2.3622065782547e-05,7HN9ZA1,66FJ
7HN9ZA1 X N2MW,2.2020749383955263e-05,7HN9ZA1,N2MW
7HNJVQ1 X K6QO,1.0,7HNJVQ1,K6QO
7HNJVQ1 X QBOL,1.0,7HNJVQ1,QBOL
7HNJVQ1 X RVSZ,0.999734103679657,7HNJVQ1,RVSZ
